user_id,birth_day,birth_month,birth_year,location,gender
4376291,31,3,1993,New York,F
3869180,24,12,1996,New York,F
3471781,2,5,1992,Vernon Rockville,M
9203849,16,1,1984,Rochester,M
8886620,7,12,1986,Pittsburgh,M
5533289,23,5,1992,Wyckoff,M
3111039,16,12,1978,Rockville,M
7491913,18,12,1974,New York,M
2358530,27,12,1974,Charleston,M
6458841,19,12,1975,Houston,M
3290519,18,3,1985,Philadelphia,M
5237223,29,5,1987,Lawrence Township,M
8860789,1,3,1992,Columbus,M
7200116,24,5,1992,East Granby,F
5615083,19,12,1971,Rockville,M
3133568,2,7,1961,New York,M
8458686,17,7,1949,Bartow,
7047261,23,1,1987,Bartow,M
4322573,1,10,1964,Houston,M
3119170,23,5,1991,Charleston,M
4694623,13,1,1987,East Granby,M
3284937,19,10,1984,Vernon Rockville,M
5408831,20,10,1990,Indianapolis,M
4477295,4,12,1966,Vernon Rockville,F
385280,29,3,1972,Greensboro,M
81442,11,10,1985,Colorado Springs,M
3144117,18,1,1972,Yucaipa,M
3995452,26,10,1992,Los Angeles,M
9103817,3,5,1997,Arcadia,M
4786680,4,3,1983,Indianapolis,M
316834,19,5,1996,Phoenix,M
7361684,11,3,1984,Cockeysville,M
7052134,5,7,1991,Colorado Springs,M
7040970,28,3,1998,Pittsburgh,M
5838492,29,10,1984,Voorhees,F
456021,24,1,1989,Seattle,M
5863925,21,10,1985,New York,M
2434189,16,1,1978,Greensboro,M
3399779,19,10,1956,Los Angeles,M
4388797,4,3,1989,Cockeysville,M
1316754,3,10,1996,Peoria Heights,F
8457453,25,1,1985,Charleston,M
3807553,7,7,1979,Rockville,M
3722724,21,1,2001,Rockville,M
450111,21,5,1999,Los Angeles,M
6154515,21,7,1992,New York,M
9102344,27,1,1999,New York,M
4092750,8,3,1996,Lawrence Township,M
3258588,22,1,1954,Louisville,M
9642223,12,12,2001,Middletown,M
7431185,13,12,1968,Philadelphia,F
3639891,11,5,1988,Louisville,M
1774414,30,7,1997,Charleston,M
8619727,31,7,1991,Los Angeles,F
5124774,8,1,1982,Philadelphia,M
1851810,12,5,1987,Philadelphia,F
7459069,25,7,1965,Arcadia,M
517287,17,3,1954,New York,M
8010340,27,10,1990,Peoria Heights,M
3320738,10,10,1986,Clearwater,M
1824460,3,12,1984,Pittsburgh,M
8304264,31,12,1985,Weehawken,F
7571808,8,10,1968,Charleston,M
7105189,15,12,1987,Philadelphia,M
6862998,23,7,1994,Charleston,M
3550643,30,10,1964,Bartow,F
2953516,7,12,1965,Peoria Heights,M
5100869,30,3,1990,Clearwater,F
1604288,23,12,1966,New York,M
6247392,15,1,1996,Clearwater,M
1548633,29,5,1985,Philadelphia,M
5914604,21,12,1981,East Granby,M
3397388,21,5,1994,New York,M
3589786,3,1,1974,Wyckoff,M
82574,7,5,1983,Houston,F
6342110,14,1,1985,New York,F
671880,29,12,1984,Clearwater,F
7542894,29,3,1945,New York,F
760106,24,3,1993,East Granby,M
9251597,30,10,1979,Weirton,F
8818644,29,5,1995,Clearwater,F
5853459,13,3,1978,Charleston,F
4948366,12,1,1969,Vernon Rockville,M
9989821,7,7,1993,New York,M
4427503,16,12,1994,Columbus,F
9260529,17,5,1997,Clifton Park,M
3120753,30,7,1986,Greensboro,M
521505,29,5,1987,Lawrence Township,M
6082416,4,7,1996,East Granby,M
4059627,5,3,1967,Charleston,F
4960422,3,5,1974,Philadelphia,M
9099858,29,12,1979,Middletown,M
2905506,22,3,1981,Philadelphia,M
4675301,28,12,1986,Windsor Mill,M
2069990,28,1,1975,Abington,M
7628855,1,5,1998,East Granby,M
4425536,5,10,1969,Los Angeles,M
506709,23,3,1990,East Granby,M
7133973,8,3,1969,Middletown,M
3575896,11,12,1995,Bartow,M
1541517,12,7,1994,White Plains,M
758257,9,5,1975,Charleston,M
4141545,5,7,1988,Wyckoff,M
8306970,24,1,1997,Fairfield,M
6732614,30,12,1992,Bartow,
365020,16,1,1994,Denver,M
8830855,22,12,1963,Arcadia,M
528082,16,1,1990,Ocala,M
4268122,29,3,1996,Pittsburgh,
9943972,12,1,2003,New York,F
8508836,30,1,1992,Charleston,M
6773317,8,3,1999,Lake Forest,M
758448,21,7,1992,Houston,M
1277410,9,7,1975,Rockville,F
7054164,23,1,1978,Los Angeles,F
1124550,5,7,1990,Los Angeles,M
2007370,2,7,1988,Charleston,M
3901018,1,7,1984,Philadelphia,M
3427847,11,7,1986,Abington,M
8182324,8,5,1955,Pittsburgh,M
8266759,24,12,1954,Philadelphia,M
1750832,31,1,1975,Wyckoff,F
8107001,17,5,1997,Windsor Mill,M
4645874,31,3,1976,White Plains,M
8155502,16,10,1984,New York,F
6349356,19,10,1988,Seattle,M
7152767,27,12,1985,Charleston,M
6530106,30,10,1993,Abington,F
5179704,3,1,1959,Philadelphia,M
6548481,24,1,1998,Philadelphia,M
7230625,29,12,1969,Ocala,F
9550198,18,1,1994,Charleston,M
649968,10,12,1991,New York,M
8222723,16,7,1967,Peoria Heights,M
9274163,23,5,1950,Los Angeles,M
6286079,1,1,1969,Middletown,M
1265536,30,5,1989,Philadelphia,M
4264610,31,3,1959,Philadelphia,M
7583043,28,1,1992,Arcadia,F
4589858,7,1,1985,Los Angeles,M
7209401,28,3,1964,Cockeysville,
4872606,26,7,1995,Cockeysville,M
9165910,30,5,1993,East Granby,M
6636487,26,3,1977,Clearwater,F
5651997,10,10,1998,Cockeysville,M
3755877,30,1,1967,Philadelphia,M
7965416,31,12,1975,Vernon Rockville,M
8475479,6,5,1996,New York,M
143604,13,12,2001,Clifton Park,M
9378694,6,12,1986,Louisville,M
5207416,22,10,1989,Pittsburgh,M
232957,4,1,1979,Rockville,F
2104930,7,12,1998,Rockville,M
4162576,30,3,1998,Vernon Rockville,F
3951319,4,1,1985,Charleston,F
4195498,7,5,1978,Charleston,M
3571141,5,5,1988,Indianapolis,M
5853165,2,3,1986,White Plains,F
4308385,21,3,1989,Windsor Mill,F
5588461,14,10,1996,Voorhees,F
7465329,25,5,1989,Pittsburgh,F
4005226,24,5,1973,New York,M
9854935,31,3,1991,Philadelphia,M
1056280,23,3,1980,White Plains,M
2650679,13,1,1971,Vernon Rockville,M
4672187,29,10,1995,Cockeysville,M
7111830,12,10,1993,New York,M
1195680,10,3,1983,Rockville,M
9805428,8,10,1986,East Granby,M
9346764,14,10,1993,Weehawken,M
736044,16,3,1974,Weirton,M
7265852,12,7,1986,Seattle,M
4072819,7,10,1986,Houston,F
179513,14,12,1974,Charleston,F
5232128,15,7,1951,Clifton Park,M
8002442,21,7,1996,Seattle,M
5910923,26,10,1978,Windsor Mill,F
9205802,11,10,1975,Charleston,F
1856224,27,1,1987,Los Angeles,M
3198943,17,1,1987,Philadelphia,M
3663300,15,12,1998,New York,M
4366779,29,5,1992,Charleston,F
2696005,3,5,1985,Charleston,M
6470956,8,1,1981,Charleston,M
8767443,21,3,1969,New York,F
8305719,19,1,1980,Philadelphia,M
9516001,11,7,1992,Fairfield,M
6392568,27,7,1977,Wyckoff,
813996,6,1,1991,Cockeysville,F
1188940,26,3,1964,Charleston,M
5348528,10,12,1974,New York,M
5901868,31,3,1981,Charleston,M
3264188,4,10,1976,New York,M
3191442,10,7,1993,Philadelphia,M
7960268,8,7,1991,Houston,M
1310367,13,3,1983,East Granby,M
4951370,27,7,1987,Rockville,M
1310184,27,5,1968,Windsor Mill,M
7601564,14,3,1976,Rochester,M
4095639,23,5,1990,Pittsburgh,M
8814592,25,1,1959,Pittsburgh,M
9034207,6,3,1951,New York,M
345708,4,5,1990,Arcadia,F
5609435,14,3,1984,Los Angeles,M
4330522,31,5,1977,Los Angeles,M
3164917,11,12,1993,Philadelphia,F
9816814,15,7,1991,New York,M
4060334,1,3,1993,Fairfield,F
775408,4,12,1964,East Granby,M
4088888,8,10,1976,Weirton,M
657875,10,10,1979,Yucaipa,M
6558979,6,10,2001,Phoenix,M
55009,4,3,1990,Phoenix,M
8035107,25,12,1990,Lawrence Township,M
5625373,6,5,1958,Weehawken,M
8341609,27,1,2001,Philadelphia,M
8516824,28,3,1997,Rochester,M
2728755,21,3,1986,Louisville,M
4118826,4,12,1957,East Granby,M
1012288,6,7,1990,White Plains,F
8640590,5,1,1999,Rochester,M
1547232,19,3,1981,Clifton Park,M
3008636,6,1,1954,Cockeysville,F
501223,17,12,1989,Philadelphia,M
1540889,27,3,1987,Los Angeles,M
5259101,3,1,1997,Phoenix,M
3835391,20,5,2001,Arcadia,M
3363299,14,3,1986,Weirton,M
5541295,18,5,1964,Clearwater,F
6444517,13,1,1991,Clifton Park,F
5393969,24,12,1991,New York,M
1888014,26,7,1990,Indianapolis,M
3980218,27,3,1983,Columbus,M
9810506,19,3,1982,Colorado Springs,M
1416608,30,3,1991,East Granby,M
4748698,16,1,1978,White Plains,M
4759899,21,3,1991,New York,M
3830791,8,1,1997,East Granby,M
6046526,7,12,1974,Wyckoff,M
2408832,6,3,1984,Philadelphia,F
773213,19,1,1983,Columbus,M
5812747,21,3,1986,Fairfield,M
5019178,5,12,1957,Pittsburgh,M
7546164,25,7,1985,Lawrence Township,M
785753,7,3,1988,Peoria Heights,M
858498,20,7,1990,Indianapolis,M
5383286,11,3,1991,New York,M
9794194,20,10,1981,Los Angeles,M
271035,5,7,1993,Philadelphia,M
3795739,7,7,1998,Middletown,F
8373687,24,7,1988,Columbus,M
4471185,14,7,1984,Pittsburgh,M
7792654,20,5,1997,Charleston,F
4759125,22,5,1997,Houston,M
7474207,27,5,1977,Philadelphia,M
3526308,10,3,1984,Clearwater,M
7110491,31,10,1984,Clearwater,M
6196228,9,12,1991,Los Angeles,M
5161309,13,10,1982,East Granby,M
4670396,31,7,1991,Los Angeles,F
9289267,27,10,1989,New York,M
8354822,24,12,1991,East Granby,M
7682894,19,1,1998,Weehawken,M
5095440,10,7,1957,Clifton Park,M
4106035,18,5,2001,Los Angeles,M
8754036,12,7,1994,Charleston,M
2921901,6,5,1949,Colorado Springs,M
7685829,13,7,1988,Voorhees,M
9540074,21,7,1999,Voorhees,M
5861511,9,1,1954,Rockville,M
8012728,28,10,1994,Rockville,M
8012084,8,5,1989,Weirton,M
9574691,17,5,1988,Windsor Mill,F
3937710,14,3,1947,Charleston,M
1577225,10,5,1972,Los Angeles,M
5982736,3,7,1960,Rochester,M
7494195,24,7,1982,New York,M
8042606,6,7,1987,Cockeysville,M
5469396,3,10,1985,Los Angeles,M
8933303,14,3,1988,Weirton,M
3975565,10,12,1988,Weehawken,M
3579922,1,3,1983,Colorado Springs,M
6560285,12,12,1985,Colorado Springs,M
3270775,23,12,1989,Cockeysville,M
4378280,23,12,1992,Charleston,M
6634987,29,10,1979,Pittsburgh,M
8733302,27,5,1991,Greensboro,M
4175889,3,10,1986,Weehawken,M
9075383,6,12,1988,East Granby,M
4806422,8,10,1988,Indianapolis,F
2126073,14,10,1989,Clearwater,M
3123410,14,10,1991,Clifton Park,M
606849,4,3,1996,Ocala,M
9976913,19,5,1998,Fairfield,F
3375134,29,12,1990,New York,M
2823848,7,1,1977,East Granby,F
2366687,2,10,1992,Ocala,M
9903105,4,5,1993,Yucaipa,M
6169974,27,5,1974,Windsor Mill,M
4378528,11,3,1987,Indianapolis,M
5621611,1,10,1986,East Granby,M
557236,29,3,1986,Columbus,M
9357852,3,10,1955,Indianapolis,M
4232297,24,1,1983,Charleston,M
117917,5,1,1993,Los Angeles,M
7813839,2,12,1989,Clifton Park,M
3140921,8,1,1998,Colorado Springs,M
4379351,6,5,1991,Clifton Park,M
8252322,31,5,1974,Philadelphia,M
6436209,6,3,1996,Bartow,M
1385812,1,1,1989,Colorado Springs,M
8233419,23,10,1988,Columbus,M
4868914,15,5,1976,Rochester,M
2808183,20,7,1978,Columbus,F
6012023,25,10,1979,Arcadia,F
3524769,22,12,1997,Wyckoff,M
2706901,23,10,1986,Colorado Springs,M
5280001,6,3,1995,Cockeysville,M
5006580,8,10,1977,Seattle,M
3185266,15,7,1992,Windsor Mill,M
6447157,5,1,1994,White Plains,M
9654027,24,7,1989,Phoenix,M
5780165,2,10,1994,Columbus,M
362265,18,1,1985,Philadelphia,M
7251928,3,3,1971,Los Angeles,M
5155343,24,7,1982,Los Angeles,M
997173,25,1,1986,East Granby,F
1227382,19,7,1993,Charleston,M
1019638,6,3,1974,Lawrence Township,M
279014,22,3,1996,Weirton,M
4619077,6,1,1976,Weirton,M
5044055,21,7,1986,White Plains,M
7807851,4,3,1984,New York,M
1806785,18,12,1999,Voorhees,M
6672556,7,12,1974,Clifton Park,M
6480375,29,10,1985,Clifton Park,M
5869474,30,7,1993,Wyckoff,M
3780135,4,3,1990,Indianapolis,M
9402753,16,7,1990,New York,M
785019,12,10,2003,New York,M
3602338,31,10,2003,East Granby,M
4257070,23,1,1989,Wyckoff,M
7436236,21,5,1980,Columbus,F
409820,4,3,1990,Seattle,M
9504638,25,10,1994,Los Angeles,M
5500973,9,10,1966,Phoenix,F
2341200,12,10,1985,Philadelphia,M
8044973,28,12,1984,Charleston,F
615949,4,1,1986,Charleston,M
5830487,12,5,1992,East Granby,M
9180537,26,5,1991,Fairfield,F
4590306,20,12,1988,Los Angeles,M
2931790,22,10,1987,Yucaipa,M
1595267,2,3,1993,Colorado Springs,M
3238143,5,10,1968,Los Angeles,F
3283191,2,5,1989,Bartow,M
8400320,10,7,1967,East Granby,M
6413826,4,12,1981,Los Angeles,M
5484808,13,10,1979,Los Angeles,F
330513,10,12,1989,Vernon Rockville,M
7812248,15,10,1995,Ocala,M
9988474,8,10,1952,Rockville,M
8638284,22,12,1986,Lawrence Township,M
6890052,13,7,1998,Rockville,M
1477869,18,12,1990,Louisville,M
3714531,29,12,1998,East Granby,M
7582547,27,3,1993,Charleston,M
3570966,29,7,1993,Greensboro,M
2409774,22,1,1962,Lawrence Township,M
6667792,8,1,1951,Charleston,M
4037785,26,10,1954,Philadelphia,M
9041016,30,12,1988,New York,M
4842197,19,7,1957,Houston,M
8369661,7,1,1975,Denver,F
2065015,13,3,1973,Middletown,M
6167047,22,1,1981,East Granby,M
9294550,18,3,1983,New York,M
602240,30,5,1978,Colorado Springs,M
6220258,4,5,1986,Phoenix,M
1919257,3,7,1992,Charleston,M
1514117,17,12,1984,East Granby,M
3519610,19,12,1988,Indianapolis,M
8334496,26,7,1995,Voorhees,M
2137849,11,7,1990,Los Angeles,M
1837134,5,1,1994,Philadelphia,M
4513273,20,7,1990,Weehawken,M
1766606,19,5,1987,Wyckoff,M
8835405,20,7,1983,Cockeysville,M
1076995,4,1,1995,Arcadia,M
8853677,19,10,1995,Columbus,M
7354325,7,12,1994,Charleston,F
3944696,19,1,1994,New York,M
1560093,1,1,1985,Los Angeles,F
5573809,7,5,1992,Louisville,M
3112668,6,7,1998,Philadelphia,M
5872383,25,7,1992,Peoria Heights,F
2450517,18,10,1997,Charleston,M
1224638,24,7,1967,Columbus,M
3147079,11,10,1963,Rochester,M
7083530,25,3,1992,Wyckoff,M
989603,21,7,1985,Columbus,M
3254111,5,5,1980,Fairfield,M
2770037,6,1,1989,New York,F
1036740,5,3,1984,Denver,M
6454530,2,3,1969,Rochester,M
392579,30,3,1995,Weirton,M
3060597,29,1,1977,East Granby,M
6363701,28,5,1956,New York,M
6458163,9,12,1996,Philadelphia,M
946202,28,7,1986,Clifton Park,M
890919,21,1,1975,Weirton,F
3766011,2,7,1986,Clearwater,F
309356,15,7,1977,Charleston,M
4026823,14,12,1998,Columbus,M
872992,9,1,1990,Phoenix,M
8259873,8,7,1994,Bartow,M
6344111,31,3,1988,New York,F
8350270,30,10,1954,Cockeysville,M
6020326,6,1,2002,Peoria Heights,M
498375,3,10,1988,Peoria Heights,M
896731,16,12,1980,Clifton Park,M
257990,31,12,1968,Clifton Park,M
5390428,25,5,1988,Abington,M
9263859,1,1,1990,Philadelphia,M
6191754,7,12,1996,Clifton Park,M
2045385,30,5,1982,Los Angeles,M
3501706,7,7,1996,Clearwater,M
1592619,15,1,1976,Rockville,M
2016821,19,3,1988,Wyckoff,M
3616513,10,5,1979,Rochester,M
1985261,12,12,1990,Colorado Springs,M
2469986,18,12,1993,Philadelphia,M
9497697,6,1,1982,Rockville,M
9291721,13,3,1990,Weirton,M
8013532,24,12,1986,Middletown,F
5951540,23,10,1997,Voorhees,M
8998724,3,7,1973,Clifton Park,M
854901,20,5,1986,New York,M
8682967,11,3,1995,Greensboro,M
2095274,12,5,1983,Peoria Heights,M
3651865,1,5,1989,Philadelphia,M
7197832,29,7,1984,Middletown,M
7330883,27,1,1985,New York,M
1878723,7,12,1977,Weehawken,M
1178517,21,10,1993,East Granby,M
4462360,26,7,1988,Los Angeles,M
6245821,19,3,1980,Seattle,F
8831416,25,1,1992,Philadelphia,M
2683920,20,12,1996,Lake Forest,M
9205848,19,12,1993,Windsor Mill,M
2325719,9,5,1983,Houston,M
1310111,15,12,1964,New York,M
7714993,30,1,1996,New York,M
3228718,3,1,1986,East Granby,M
4997543,13,1,1993,Vernon Rockville,M
2729519,17,12,1990,Los Angeles,M
933384,28,12,1976,New York,M
5704957,19,12,1947,New York,M
7468654,17,5,1991,Charleston,M
868963,2,12,1987,Greensboro,F
1917775,18,12,1978,Denver,F
5964533,26,5,1984,White Plains,M
3104483,10,1,1984,Los Angeles,M
6081284,17,10,1988,Fairfield,M
6201169,9,3,1967,Pittsburgh,F
2110108,31,12,1998,Philadelphia,M
5331653,18,12,1980,Rockville,F
527051,24,10,1975,New York,M
9954877,27,1,1952,New York,M
2872090,15,1,1960,Louisville,M
1086811,9,1,1977,Middletown,F
7978034,21,1,1979,Philadelphia,M
396539,22,10,1962,Abington,M
1570200,1,12,1977,New York,
6541380,20,10,1993,New York,M
3282855,24,1,2002,Lawrence Township,M
5903831,4,10,1984,Clearwater,M
3788157,16,10,1982,Fairfield,M
5459066,21,3,1977,Philadelphia,M
8209716,9,10,1976,New York,M
1601617,13,1,1997,Weehawken,M
5580232,8,10,1980,New York,M
7367075,18,1,1983,Los Angeles,M
3857145,16,1,1950,Lake Forest,
8486520,19,5,1993,Seattle,M
7358199,26,5,1989,Lake Forest,M
3197918,30,7,1987,Weirton,M
8420566,16,12,1956,Lake Forest,M
8666577,17,5,1985,Indianapolis,M
3003844,12,3,1985,New York,M
2292490,27,10,1998,Lake Forest,F
5982445,9,7,1988,Weirton,M
3870181,7,1,1991,Ocala,F
4063107,26,5,1992,Denver,F
8386392,16,7,1984,Charleston,M
7773441,14,3,1975,Philadelphia,M
9886198,27,5,1986,East Granby,F
1789810,22,10,1998,Vernon Rockville,F
6607015,24,3,1993,East Granby,M
1453078,8,1,1991,Windsor Mill,M
9885643,30,10,1977,Bartow,M
6424053,7,3,1995,Clifton Park,M
1532693,25,10,1979,Philadelphia,M
6734153,17,1,1996,New York,F
7094282,23,10,1986,Los Angeles,M
8437230,13,10,1981,Peoria Heights,M
7346875,14,7,1956,Cockeysville,M
6184812,7,3,1950,Clifton Park,M
3307309,1,3,1998,Rochester,M
9211233,25,3,1986,Charleston,M
5845207,16,12,1985,Cockeysville,M
2992517,25,5,1984,East Granby,M
7862115,7,3,1975,Philadelphia,M
7310362,6,12,1994,Philadelphia,M
8197184,15,5,1989,Abington,M
3789140,14,1,1968,Fairfield,M
1872704,23,1,1991,East Granby,M
4871373,8,10,1985,Charleston,M
7001081,31,5,1992,Phoenix,M
787335,15,7,1992,Vernon Rockville,
3275589,29,12,1998,Charleston,
5526354,19,5,1995,Clifton Park,M
291266,26,12,1991,Wyckoff,M
2342981,31,5,1988,Ocala,F
8774809,27,12,1988,Abington,M
702292,20,7,1978,New York,F
3286984,24,10,1995,Houston,M
6853586,16,10,1978,Philadelphia,F
1271654,14,12,1998,Charleston,M
3725451,28,10,1964,Vernon Rockville,F
8836390,8,3,1972,Louisville,M
8654397,20,5,1976,Middletown,F
1565358,25,7,1991,Los Angeles,M
8733711,6,5,1984,Phoenix,M
2413207,5,3,1988,Wyckoff,M
4320203,3,7,1992,Charleston,M
2413370,29,3,1972,Vernon Rockville,M
1583058,13,3,1996,Windsor Mill,M
922874,14,5,1984,Phoenix,M
1923526,13,10,1959,Columbus,F
8893791,10,10,1980,Abington,F
9361114,25,12,1954,Charleston,M
8279042,2,12,1992,Rochester,M
420330,27,10,1987,Windsor Mill,M
9236440,4,5,1983,New York,M
4331926,10,7,1991,Los Angeles,M
2970030,17,7,1993,Greensboro,M
7949278,19,1,1988,Clearwater,M
9079893,7,12,1977,Peoria Heights,M
8221789,9,5,1989,Rockville,F
8109182,8,7,1980,Rochester,M
5868850,31,12,1985,Seattle,M
9706544,25,3,1960,Greensboro,M
1432679,11,1,2000,Middletown,M
2756301,31,1,1978,Lake Forest,M
5786619,6,5,1964,Vernon Rockville,M
7758516,10,3,1987,Pittsburgh,M
9369218,23,3,1994,Philadelphia,M
692459,8,3,2002,New York,M
2550897,10,5,1986,New York,M
4261559,27,10,1964,Yucaipa,M
4776197,13,7,1984,East Granby,M
5831988,5,12,1981,East Granby,M
6426447,23,3,1978,New York,M
668999,25,12,1950,Clifton Park,M
9555511,15,3,1996,Los Angeles,M
9728507,3,12,1997,Phoenix,M
1619397,30,7,1988,Los Angeles,M
7607966,18,3,1991,Weirton,M
3977577,2,3,1979,East Granby,M
4979852,27,12,1957,Philadelphia,M
5290197,9,12,1983,Lawrence Township,F
4063195,13,5,1984,Charleston,M
4788620,27,7,1964,White Plains,M
8045308,18,3,1964,Pittsburgh,M
1710976,11,1,1977,Denver,M
2971113,6,3,1992,Clearwater,F
5889027,9,7,1995,Lawrence Township,F
2595459,9,5,1995,Weirton,M
8781557,27,10,1978,White Plains,M
611410,12,12,1987,Fairfield,M
6749764,7,7,1991,Windsor Mill,M
9790558,7,3,1987,Clifton Park,M
417353,25,1,1988,Ocala,M
1266400,9,12,1987,Philadelphia,F
1851786,3,1,2000,Colorado Springs,M
265739,18,12,1986,Columbus,M
867012,30,3,1953,Cockeysville,M
416064,1,10,1984,Peoria Heights,F
2057724,31,10,1987,Abington,M
4209637,15,7,1998,Charleston,M
2111533,1,10,1991,Rockville,M
1160431,17,12,1991,Wyckoff,F
551506,30,12,1985,East Granby,M
3802875,19,7,1998,New York,M
5826214,6,5,1992,Middletown,M
8424524,5,1,1986,Philadelphia,M
4937239,25,10,1980,Seattle,M
6994148,31,7,1975,Philadelphia,M
426295,20,10,1992,New York,M
7413833,3,10,1984,Indianapolis,F
5362432,1,7,1993,Clifton Park,M
6378694,14,1,1990,White Plains,M
9372579,31,3,1989,New York,M
1296822,9,1,2001,New York,M
2819703,27,1,1990,Yucaipa,M
7245719,9,7,1986,Colorado Springs,M
6070051,4,5,1992,New York,M
580147,11,3,1984,Clifton Park,M
4780469,28,7,2001,Yucaipa,M
4511745,21,1,1962,Greensboro,F
9578180,9,3,1991,Charleston,M
7550288,15,5,1986,Philadelphia,F
5619436,8,3,1986,Weirton,M
8292841,22,10,1988,Ocala,M
7550577,3,12,1960,Houston,M
5723951,6,1,1992,Lawrence Township,M
5635984,7,7,1989,Clearwater,F
4266888,8,10,1988,Arcadia,M
2165276,25,7,1984,Indianapolis,M
9892781,13,5,2000,Charleston,M
6089685,26,3,1976,Denver,F
6364511,9,7,1998,Philadelphia,M
4093306,20,12,1987,Windsor Mill,M
6996131,31,7,1987,East Granby,M
6353496,2,1,1987,Charleston,M
2566452,12,5,1967,Los Angeles,M
1618661,5,12,1994,Louisville,M
4227898,12,12,1992,Arcadia,M
4062050,17,3,1984,White Plains,M
3722889,25,10,1986,Arcadia,M
4452125,4,7,1955,Bartow,M
1471222,15,10,1984,Columbus,M
3885537,22,3,1998,Philadelphia,M
3507843,26,1,1988,Lawrence Township,M
1630988,28,3,1972,New York,M
9718966,17,7,1986,Charleston,F
8511950,5,12,1980,Rockville,M
9759805,15,5,1983,New York,M
6652245,7,12,1967,Vernon Rockville,F
8959600,21,12,1989,East Granby,F
924045,30,12,1989,East Granby,M
3345707,26,7,1993,Houston,F
2761967,5,10,1957,Los Angeles,M
7357212,7,5,1990,Rockville,M
6159961,13,12,1984,Charleston,M
3748573,9,7,1981,Yucaipa,M
8882147,1,10,1999,Weehawken,M
3274469,14,12,1975,Middletown,M
1578232,10,7,1993,Philadelphia,
7489495,3,12,1994,Columbus,M
6122410,16,12,1974,Charleston,M
3381781,10,1,1992,Greensboro,M
8061884,23,7,1987,Indianapolis,M
9864177,24,5,1988,Fairfield,M
7621608,11,1,1988,New York,M
5368704,23,7,1963,Phoenix,M
950452,14,5,1993,Columbus,M
9515193,31,12,1990,Windsor Mill,M
1206547,30,3,1988,Columbus,F
9262274,7,10,1994,Phoenix,M
8705505,15,1,1992,Wyckoff,M
1845474,3,10,1983,Los Angeles,M
4151565,25,12,1986,New York,M
5200355,10,3,1975,Vernon Rockville,M
4133860,31,10,1988,Middletown,M
4250992,20,3,1965,Windsor Mill,F
2378238,10,12,1982,Philadelphia,M
2694461,27,7,1986,Voorhees,M
3330548,18,3,1988,Seattle,M
2244326,22,3,1998,Louisville,M
3943286,5,7,1989,Arcadia,M
7899038,13,1,1986,Pittsburgh,M
1658971,30,7,1989,Philadelphia,M
2545463,3,3,1966,Abington,M
619695,4,5,1947,Middletown,M
6555233,7,3,1988,Columbus,M
5724060,24,12,1984,Cockeysville,M
3439758,14,12,1988,Seattle,M
6941518,20,1,1987,Philadelphia,M
7678471,6,12,1984,Wyckoff,M
1703666,14,12,1997,Philadelphia,M
3619425,22,3,1993,Seattle,M
2371787,17,5,1992,Charleston,M
6144252,7,7,1967,Wyckoff,F
3978679,27,10,1976,East Granby,F
9524640,23,12,1982,White Plains,M
7903887,8,1,1976,Vernon Rockville,M
8340674,14,5,1972,Wyckoff,M
6109057,30,7,1979,New York,M
7162042,22,5,1948,Ocala,M
3455390,28,7,1983,Los Angeles,F
2324377,15,10,1998,Columbus,M
2174797,14,12,1996,Houston,M
8808603,15,12,1986,Indianapolis,M
654517,10,3,1959,Philadelphia,F
707181,8,10,1991,Pittsburgh,F
4143438,18,5,1989,New York,F
3390305,14,12,1988,Cockeysville,F
7087408,19,12,1986,Pittsburgh,M
4888174,3,12,1988,Charleston,M
3171886,10,3,1987,Philadelphia,M
6774100,4,3,2002,Denver,M
6333803,11,10,1991,Bartow,M
9398430,12,10,1987,Charleston,F
1647423,19,3,1993,Philadelphia,M
7659072,5,10,1981,White Plains,M
4021309,1,1,1969,Charleston,F
8457731,28,7,1999,Clearwater,M
7854498,5,12,1985,Weehawken,M
2439815,17,7,1964,Indianapolis,M
6594906,27,12,1979,Houston,F
6752640,12,1,1977,Charleston,M
1903255,12,7,1980,Philadelphia,M
1416485,30,1,1961,Weirton,F
103583,16,10,1984,Louisville,F
505654,26,7,1981,Cockeysville,F
3823262,25,7,1986,Indianapolis,M
9617491,13,1,1989,Lawrence Township,M
1703253,5,5,1959,Greensboro,M
4620595,8,1,1967,New York,F
4547353,29,1,1995,Louisville,M
4641279,25,10,1982,Phoenix,M
521889,11,3,1993,Fairfield,M
7666622,28,1,1989,Ocala,M
5936335,3,1,1997,Peoria Heights,M
5534670,13,7,1983,Los Angeles,M
2305868,3,5,1993,Rochester,
3998438,23,12,1990,Philadelphia,F
2595113,3,5,1985,East Granby,M
4790260,14,1,1946,Columbus,F
7793866,1,1,1992,Ocala,M
6475496,3,10,1958,New York,F
9125385,17,5,1956,White Plains,F
2823433,18,12,1991,Clifton Park,M
7839588,25,10,1996,Lawrence Township,M
2698083,21,10,1998,Rochester,F
9235196,2,5,1998,White Plains,M
144665,28,12,1989,Peoria Heights,M
8141655,25,5,1998,Columbus,M
4323619,17,3,1989,Charleston,F
7023696,22,5,1964,East Granby,M
1758873,14,3,1993,Charleston,F
9038031,16,7,1987,Philadelphia,M
8783246,30,5,1992,Weirton,M
3645484,18,5,1984,Denver,M
755104,26,1,1986,Los Angeles,F
