user_id,product,intervals,purchase_date,voucher
3427194,1M,2,9/15/2018 17:00,20.0
1692884,12M,1,6/28/2018 8:45,
8159589,12M,1,5/6/2018 10:43,
5240208,6M,1,5/10/2018 15:08,30.0
3379545,3M,3,10/3/2018 9:57,
3739478,3M,1,10/23/2018 15:29,50.0
9069809,12M,1,12/12/2018 16:14,50.0
9650344,3M,2,12/6/2018 10:08,
6932194,12M,1,8/16/2018 13:05,50.0
1069736,1M,2,7/7/2018 13:35,50.0
5797962,3M,1,9/2/2018 12:52,50.0
4239629,12M,1,2/18/2018 16:12,50.0
2568307,3M,1,11/20/2018 13:20,20.0
4868711,12M,1,3/15/2018 14:15,50.0
167230,3M,1,4/1/2018 11:54,50.0
4697475,3M,6,9/19/2018 11:02,30.0
1239144,12M,1,6/30/2018 12:15,
2697083,12M,1,4/19/2018 12:26,50.0
6885125,6M,2,2/21/2018 11:42,
5823331,1M,16,10/17/2018 11:55,30.0
6481225,3M,6,12/7/2018 8:45,
4039169,3M,2,10/18/2018 8:12,50.0
7834228,3M,2,7/5/2018 15:37,
7459980,12M,1,10/12/2018 15:01,50.0
1943571,3M,1,12/7/2018 17:05,50.0
1311360,1M,1,11/16/2018 15:58,
5133425,3M,2,10/18/2018 14:46,50.0
7062380,3M,4,6/21/2018 14:22,20.0
6471092,3M,4,7/18/2018 15:56,50.0
6868789,3M,7,10/3/2018 12:32,
9037861,3M,1,12/17/2018 14:49,30.0
5611491,1M,13,9/22/2018 14:13,20.0
7399940,3M,5,12/21/2018 15:05,50.0
1678617,3M,6,6/22/2018 13:28,20.0
2348249,3M,4,2/11/2018 11:46,30.0
7668871,3M,3,5/4/2018 11:00,50.0
6057096,6M,3,11/23/2018 13:39,
8836087,12M,1,11/10/2018 15:23,
2136974,12M,1,8/17/2018 14:47,50.0
2221754,12M,1,10/3/2018 16:46,30.0
6059617,6M,2,8/1/2018 11:13,50.0
3738745,12M,1,7/18/2018 10:49,
7471158,3M,1,6/7/2018 13:19,50.0
9014540,12M,1,10/25/2018 14:14,50.0
6105631,3M,2,10/4/2018 13:25,30.0
8724130,12M,1,3/18/2018 11:13,
8806580,1M,5,7/29/2018 11:07,
2129308,3M,7,12/1/2018 16:22,
4946120,3M,1,4/10/2018 13:26,20.0
9662488,3M,1,2/23/2018 11:09,
4315083,3M,1,4/10/2018 15:09,
197981,12M,1,6/12/2018 15:14,50.0
539013,12M,1,10/31/2018 14:13,50.0
5412944,1M,6,9/30/2018 9:20,50.0
6257781,3M,2,12/17/2018 12:56,20.0
6070655,12M,1,9/13/2018 13:29,50.0
6596019,6M,1,10/10/2018 16:03,50.0
5237827,3M,7,6/2/2018 11:02,50.0
3230324,12M,1,6/30/2018 17:59,30.0
4893526,12M,1,10/4/2018 14:28,
3119124,3M,2,8/22/2018 12:52,50.0
7624158,3M,4,3/21/2018 14:44,50.0
1771321,1M,9,6/26/2018 14:54,
296490,3M,1,6/26/2018 12:04,
9766564,6M,2,12/4/2018 12:02,50.0
9070808,3M,1,10/31/2018 10:17,
5528909,3M,2,11/21/2018 13:40,
5106282,12M,1,3/18/2018 11:30,50.0
1170510,12M,2,12/9/2018 10:03,50.0
1307104,3M,6,8/7/2018 12:42,
8791184,3M,1,1/11/2018 14:42,50.0
1201671,3M,2,5/11/2018 10:49,50.0
9201257,6M,3,8/30/2018 12:10,50.0
4613488,6M,2,9/20/2018 14:33,30.0
6122297,6M,1,11/21/2018 14:49,30.0
6943713,12M,2,10/7/2018 11:58,50.0
1512269,12M,1,6/10/2018 12:19,50.0
3291318,12M,1,5/6/2018 16:01,
7197555,3M,2,3/7/2018 12:31,20.0
738069,12M,1,4/6/2018 10:46,50.0
3684896,12M,1,12/8/2018 13:59,
7418249,3M,7,11/14/2018 12:45,
8975469,3M,3,11/25/2018 11:20,50.0
2438488,6M,2,9/11/2018 14:09,
2436092,6M,3,3/15/2018 12:52,50.0
135186,12M,1,11/18/2018 15:00,30.0
3417057,6M,2,7/5/2018 12:15,50.0
1009301,1M,2,12/1/2018 15:06,
2932945,12M,2,11/25/2018 11:36,50.0
1548747,3M,3,9/23/2018 12:58,20.0
5822013,3M,4,1/31/2018 10:31,
7248872,3M,6,2/10/2018 10:40,30.0
8838687,1M,1,9/29/2018 15:13,50.0
5067549,3M,1,12/15/2018 16:21,50.0
1768578,6M,1,6/10/2018 14:06,50.0
5806063,1M,12,12/8/2018 9:20,50.0
2657195,12M,1,11/11/2018 17:58,
4513805,12M,1,1/7/2018 12:14,20.0
3164573,3M,1,3/21/2018 10:41,50.0
2100033,3M,6,11/22/2018 11:24,
342022,3M,6,4/6/2018 15:02,
7589418,3M,6,2/25/2018 13:51,50.0
1147783,3M,3,8/10/2018 16:51,
7113682,1M,9,6/8/2018 9:39,
3454738,3M,1,3/11/2018 12:54,50.0
8548114,3M,1,12/1/2018 17:06,50.0
4981696,3M,4,12/6/2018 11:58,50.0
5971877,12M,1,10/4/2018 9:05,50.0
9477912,12M,1,5/12/2018 20:13,50.0
4536001,3M,3,9/1/2018 16:41,50.0
9934731,6M,2,7/20/2018 16:17,
8690942,12M,1,12/10/2018 12:09,
2148899,12M,1,7/15/2018 8:09,30.0
2804674,12M,1,10/7/2018 15:09,
8127932,3M,4,11/14/2018 8:22,30.0
4740056,6M,1,8/19/2018 17:08,30.0
2131431,3M,2,5/10/2018 15:05,
7086655,12M,1,12/1/2018 19:54,
4800384,12M,1,8/10/2018 11:58,30.0
6494301,12M,1,12/8/2018 9:20,20.0
2715792,3M,5,9/23/2018 10:19,
871390,6M,1,3/20/2018 13:33,20.0
1188425,3M,1,2/17/2018 10:31,
8748867,3M,1,5/12/2018 18:19,20.0
664981,1M,4,3/8/2018 17:23,30.0
9047832,12M,1,3/30/2018 13:26,
7761718,6M,3,2/21/2018 18:10,50.0
5977493,3M,7,9/11/2018 13:58,50.0
5156050,6M,2,3/7/2018 10:13,50.0
6744264,12M,1,11/22/2018 13:29,
2231114,12M,1,11/30/2018 12:32,50.0
3585198,12M,1,8/1/2018 16:07,20.0
3474922,12M,2,6/24/2018 15:51,50.0
4308125,1M,1,12/17/2018 9:52,
6608129,3M,7,2/2/2018 14:29,20.0
9661942,3M,6,6/15/2018 12:34,
373222,12M,1,3/16/2018 15:19,
4414662,3M,2,3/23/2018 11:48,50.0
7763484,12M,1,10/10/2018 12:28,
2844495,3M,2,8/25/2018 12:06,
9975294,1M,1,8/16/2018 13:12,30.0
4955046,3M,7,4/27/2018 12:35,20.0
9191053,6M,2,3/31/2018 12:43,
4570277,12M,1,9/29/2018 8:53,20.0
5379612,3M,7,7/29/2018 11:23,30.0
2854717,12M,1,11/27/2018 15:18,
5948936,1M,3,12/21/2018 12:18,50.0
6598357,12M,1,9/29/2018 17:52,
4057475,12M,1,9/28/2018 14:43,
2544397,12M,1,12/7/2018 8:38,50.0
4207566,12M,1,3/28/2018 13:32,50.0
8144211,1M,13,11/29/2018 11:51,50.0
7863747,3M,4,4/4/2018 12:31,30.0
4987312,12M,1,9/5/2018 12:00,
5948684,1M,10,1/27/2018 15:36,50.0
4880085,1M,8,2/11/2018 11:46,
5502266,1M,2,12/10/2018 11:12,
3459173,12M,1,11/27/2018 13:18,
5084264,1M,6,9/9/2018 10:09,30.0
3448590,3M,3,6/28/2018 8:50,30.0
8134036,12M,1,10/27/2018 17:15,50.0
7822887,3M,3,6/30/2018 12:12,
1548024,12M,1,4/27/2018 12:35,50.0
1876850,6M,3,10/17/2018 13:31,
5762059,3M,2,9/2/2018 17:38,50.0
7945912,12M,1,11/16/2018 10:14,
6709757,12M,2,7/6/2018 16:29,
8593706,3M,1,2/4/2018 9:11,50.0
7915750,6M,1,11/17/2018 15:17,50.0
7983815,3M,2,5/19/2018 13:57,
8025710,3M,4,6/15/2018 15:41,20.0
4837832,6M,2,6/8/2018 16:54,50.0
4903107,3M,1,9/15/2018 11:25,
2542845,12M,1,6/28/2018 15:44,
4161759,3M,5,2/28/2018 16:47,30.0
8177938,12M,1,11/20/2018 14:14,30.0
3356299,3M,6,11/7/2018 14:40,50.0
5250381,3M,1,5/31/2018 15:41,
3963868,12M,1,1/30/2018 14:36,30.0
9270661,12M,1,7/15/2018 16:27,30.0
9438991,6M,2,10/13/2018 11:57,50.0
4221228,12M,1,9/2/2018 9:34,50.0
4672222,3M,1,12/17/2018 17:08,
9082393,3M,2,10/13/2018 12:50,30.0
7432340,1M,1,11/3/2018 15:56,20.0
3620735,12M,1,9/11/2018 13:39,20.0
2536580,12M,1,11/21/2018 11:16,
2057845,1M,4,12/13/2018 11:21,30.0
6816853,6M,1,11/6/2018 12:50,
7785592,3M,3,8/21/2018 12:36,50.0
2073371,3M,2,5/4/2018 11:00,50.0
1832672,3M,2,7/17/2018 14:42,20.0
5708643,1M,7,12/7/2018 8:38,50.0
3201167,3M,1,2/11/2018 10:26,50.0
828928,12M,1,1/11/2018 14:42,
5031724,6M,2,11/21/2018 17:33,
6181773,12M,1,12/5/2018 9:15,
3390258,12M,2,10/27/2018 10:41,50.0
494746,3M,5,7/15/2018 14:05,50.0
2083296,3M,7,10/14/2018 13:35,50.0
4922511,6M,2,10/23/2018 11:42,50.0
2973286,1M,3,12/1/2018 16:22,
257701,3M,6,9/2/2018 15:56,50.0
1985843,3M,4,8/15/2018 8:26,50.0
9111727,12M,1,9/29/2018 16:42,
3387312,3M,6,11/22/2018 15:41,
599524,1M,2,12/9/2018 17:27,
8369276,3M,4,10/17/2018 13:31,30.0
9435611,3M,1,9/5/2018 10:06,50.0
2320654,12M,1,11/3/2018 8:56,50.0
6773405,1M,7,11/18/2018 9:10,
9447479,6M,2,1/23/2018 12:08,
3239777,6M,2,1/27/2018 11:30,50.0
6272998,3M,1,12/1/2018 18:07,50.0
2293486,3M,6,1/7/2018 14:31,30.0
3540535,12M,1,12/7/2018 14:57,
5655505,6M,2,6/28/2018 15:44,
2712396,12M,1,12/5/2018 14:40,50.0
5311248,1M,10,10/10/2018 12:35,
278604,3M,7,3/7/2018 11:56,30.0
7105807,3M,2,4/18/2018 15:26,50.0
5091076,12M,1,6/6/2018 12:06,50.0
886399,12M,1,1/16/2018 13:04,20.0
8908393,6M,1,10/18/2018 16:58,50.0
9512912,3M,2,12/14/2018 15:29,20.0
7501059,3M,4,2/11/2018 10:40,20.0
1966879,3M,2,7/4/2018 10:23,50.0
8529506,3M,1,5/31/2018 14:18,50.0
3131399,3M,1,8/12/2018 16:30,
112345,12M,2,5/1/2018 11:10,
3932075,3M,2,12/1/2018 14:32,20.0
3552030,3M,4,4/12/2018 16:28,20.0
8263026,3M,1,5/22/2018 10:21,
465047,6M,3,4/26/2018 11:51,50.0
1382607,6M,3,1/31/2018 12:14,
109218,1M,1,8/26/2018 14:17,50.0
2306952,3M,1,4/7/2018 10:20,50.0
4228907,3M,6,2/3/2018 12:00,
8220272,12M,1,11/6/2018 14:02,50.0
7343681,1M,1,11/8/2018 18:41,
5976086,3M,6,10/3/2018 15:28,50.0
738333,3M,1,11/18/2018 15:59,20.0
5588087,3M,2,11/30/2018 15:13,
3118347,3M,1,11/24/2018 9:06,50.0
7983363,3M,3,8/28/2018 12:31,
2824316,12M,1,2/9/2018 12:46,
4535564,3M,2,9/29/2018 13:17,30.0
7579273,6M,3,11/17/2018 14:29,30.0
8419776,3M,5,9/9/2018 16:13,30.0
711725,3M,4,7/6/2018 16:15,
6356556,3M,2,11/30/2018 15:33,50.0
8582447,3M,1,7/8/2018 15:17,50.0
553305,12M,1,10/5/2018 9:46,
4133727,6M,1,12/13/2018 14:32,50.0
6371710,3M,2,10/17/2018 15:27,50.0
2746788,3M,4,5/23/2018 15:25,50.0
2937466,12M,1,7/17/2018 11:41,
7124585,3M,6,5/29/2018 14:03,50.0
5426757,3M,7,9/18/2018 12:21,50.0
6470402,6M,2,1/30/2018 15:48,30.0
481773,12M,1,10/6/2018 16:01,20.0
9989091,6M,3,9/27/2018 10:52,50.0
7912415,3M,2,5/8/2018 11:41,
4690340,1M,8,2/16/2018 12:46,30.0
9727515,3M,6,12/9/2018 11:28,50.0
2857143,12M,1,10/5/2018 12:14,50.0
5373321,3M,6,11/28/2018 14:12,50.0
9634711,6M,2,3/30/2018 11:18,
3603311,3M,1,11/22/2018 12:40,20.0
8777859,6M,1,7/19/2018 10:51,
9422701,3M,1,10/14/2018 11:42,
1976189,3M,3,3/15/2018 15:36,50.0
8363941,6M,2,8/9/2018 13:03,
2513094,3M,1,11/10/2018 10:29,
414759,3M,6,10/20/2018 12:13,
2599103,6M,2,10/24/2018 17:07,20.0
2552755,12M,1,7/5/2018 15:35,50.0
9261203,12M,1,8/11/2018 16:12,
9285012,3M,2,11/29/2018 12:50,50.0
9741469,12M,1,11/15/2018 16:57,50.0
4799451,6M,2,10/14/2018 12:55,50.0
5564458,1M,3,2/25/2018 13:15,
7977419,12M,1,6/15/2018 16:57,
3171570,12M,2,1/31/2018 13:17,30.0
177236,3M,1,12/5/2018 12:35,50.0
1297662,3M,7,7/26/2018 14:51,50.0
3876359,3M,1,4/5/2018 12:50,
2491439,12M,1,12/1/2018 16:22,30.0
7335598,3M,2,6/24/2018 15:45,50.0
3737352,3M,2,10/6/2018 16:01,20.0
6361563,12M,1,11/29/2018 15:06,50.0
2230123,12M,1,10/17/2018 12:50,
2085099,1M,9,11/6/2018 14:38,
2867688,12M,1,2/17/2018 8:40,
6290799,3M,1,1/18/2018 13:38,20.0
9767628,3M,2,5/12/2018 20:13,20.0
4590538,3M,5,12/16/2018 11:51,50.0
4866932,12M,1,4/3/2018 15:22,50.0
2781126,12M,1,11/18/2018 13:02,20.0
1738870,3M,1,11/7/2018 12:29,50.0
6992129,6M,2,5/6/2018 15:54,20.0
8095072,1M,11,1/6/2018 9:40,
755760,3M,1,11/18/2018 15:59,
4053036,1M,2,12/10/2018 11:39,20.0
1892939,12M,1,3/22/2018 14:43,30.0
2289158,3M,7,10/25/2018 12:06,50.0
3771162,12M,1,9/27/2018 16:28,30.0
7920458,12M,1,2/6/2018 14:33,20.0
3082875,12M,1,11/10/2018 12:27,
4845966,3M,7,8/8/2018 14:15,20.0
9868726,12M,1,3/7/2018 16:14,
7183334,6M,1,12/2/2018 15:19,30.0
7691082,1M,1,12/5/2018 14:17,50.0
8016733,12M,1,12/10/2018 14:59,
2501814,3M,4,5/23/2018 11:07,30.0
9346964,1M,3,11/29/2018 16:33,50.0
2465115,3M,2,4/1/2018 14:44,20.0
4309598,1M,1,9/8/2018 10:09,50.0
1114868,3M,2,11/30/2018 12:36,50.0
8235880,3M,2,8/8/2018 13:53,
7829653,6M,1,11/7/2018 12:06,20.0
8034250,12M,2,9/21/2018 15:22,20.0
4957806,12M,1,6/13/2018 15:30,30.0
2042993,12M,2,8/4/2018 12:36,
6338831,3M,6,11/4/2018 10:08,50.0
8222911,12M,2,9/21/2018 15:22,
1708235,1M,9,8/15/2018 10:57,30.0
8242308,12M,1,10/9/2018 16:05,30.0
4443465,3M,7,5/6/2018 12:28,30.0
6866929,1M,5,10/20/2018 12:24,
59132,3M,2,11/2/2018 15:33,50.0
5742682,6M,3,12/15/2018 16:32,50.0
6687407,12M,1,4/14/2018 17:17,
1109849,1M,2,5/10/2018 12:55,50.0
1766655,6M,3,3/2/2018 12:03,
4391725,3M,2,2/4/2018 13:03,20.0
87600,6M,3,6/1/2018 11:27,50.0
8357449,6M,1,7/4/2018 16:18,50.0
7311700,12M,1,5/17/2018 10:57,
9562726,3M,6,8/30/2018 10:39,30.0
1160857,3M,2,12/8/2018 9:20,20.0
9391721,3M,1,7/12/2018 16:11,50.0
3778482,3M,3,4/21/2018 11:31,50.0
8887178,12M,1,12/9/2018 10:16,
9995237,3M,7,11/4/2018 12:45,50.0
7624522,3M,2,11/3/2018 15:56,50.0
7629533,3M,4,11/21/2018 14:47,30.0
5723282,12M,1,5/4/2018 14:11,50.0
266403,6M,2,10/24/2018 17:03,
9965540,3M,5,1/10/2018 9:43,30.0
3068717,12M,1,4/14/2018 11:48,50.0
773751,1M,1,5/11/2018 12:59,20.0
7750695,6M,1,11/16/2018 14:36,50.0
832310,12M,1,9/21/2018 15:24,30.0
5577960,6M,3,8/21/2018 15:54,20.0
1759314,3M,7,12/8/2018 14:22,50.0
6340731,6M,1,1/17/2018 17:54,
9351500,12M,1,8/23/2018 10:29,30.0
7752327,3M,1,8/23/2018 16:36,
9643673,3M,1,9/29/2018 9:23,
129160,6M,3,6/6/2018 16:41,20.0
2811778,3M,1,1/7/2018 17:18,20.0
3841632,6M,2,6/29/2018 12:59,50.0
4334058,6M,3,3/15/2018 14:21,50.0
4737510,6M,3,7/25/2018 9:26,20.0
2440614,3M,5,6/20/2018 15:19,20.0
5103426,1M,7,7/24/2018 10:24,
633009,12M,1,7/3/2018 15:53,
5014942,3M,3,1/6/2018 13:00,
2679627,12M,1,10/18/2018 13:41,50.0
6132070,3M,4,3/22/2018 12:25,20.0
6919270,3M,1,12/4/2018 10:51,
7887192,12M,1,9/8/2018 13:07,20.0
2157623,12M,1,10/2/2018 14:56,
4428285,6M,2,8/5/2018 16:43,50.0
1753487,12M,1,9/26/2018 15:28,
7120099,6M,2,7/28/2018 12:09,
5376924,6M,3,8/30/2018 10:47,50.0
6814942,1M,9,5/23/2018 15:30,20.0
2569101,6M,2,4/18/2018 10:21,20.0
3067959,1M,1,11/9/2018 9:07,
4617809,12M,1,11/4/2018 12:20,50.0
9206987,3M,1,5/5/2018 15:47,30.0
4830446,12M,1,12/10/2018 9:51,
4217358,3M,2,12/7/2018 15:16,50.0
7097153,6M,3,4/1/2018 11:34,50.0
7464362,1M,4,6/13/2018 9:55,30.0
8982788,3M,4,12/8/2018 16:30,
3746680,3M,5,12/9/2018 10:03,30.0
4072320,3M,7,9/4/2018 13:15,50.0
1007252,3M,1,3/22/2018 13:46,
2598017,1M,5,3/22/2018 12:27,50.0
7408365,3M,7,12/2/2018 12:07,
5557075,12M,1,9/19/2018 11:46,
9319946,12M,1,6/1/2018 17:30,50.0
3245168,12M,2,6/8/2018 10:36,50.0
1810342,6M,1,12/2/2018 14:26,
8598502,12M,1,1/20/2018 12:23,
9653293,3M,4,9/21/2018 15:43,
1229882,12M,1,8/9/2018 14:57,
7877250,3M,5,10/18/2018 12:59,
5524321,12M,1,5/20/2018 16:04,
117616,6M,2,11/7/2018 11:32,50.0
5886026,1M,5,1/14/2018 10:42,20.0
5550387,1M,12,6/8/2018 11:18,50.0
2201351,12M,1,4/13/2018 12:47,
1883020,6M,2,6/8/2018 15:27,
6305715,12M,1,9/15/2018 9:43,50.0
5321596,6M,3,7/26/2018 16:25,50.0
9971131,1M,3,8/30/2018 12:00,
3366664,12M,1,10/6/2018 16:08,
1331049,3M,6,6/26/2018 13:04,50.0
2018980,12M,1,12/17/2018 14:54,50.0
9478708,3M,2,10/13/2018 10:26,50.0
6439851,12M,2,9/12/2018 9:57,30.0
9688051,3M,7,9/14/2018 11:34,30.0
4121201,6M,2,12/21/2018 12:18,30.0
3808703,3M,4,8/12/2018 16:36,30.0
4596727,1M,2,12/5/2018 10:52,50.0
444435,12M,1,10/20/2018 9:32,20.0
1215560,12M,2,12/8/2018 14:25,
716910,12M,1,8/28/2018 13:35,
3770941,6M,2,3/4/2018 16:07,
2178071,12M,1,11/15/2018 16:57,
3454236,12M,1,11/25/2018 14:25,50.0
5657839,3M,6,1/20/2018 18:01,
3534104,12M,1,7/17/2018 13:41,50.0
6646771,6M,2,12/14/2018 15:54,
7211886,12M,1,9/29/2018 18:30,
7489734,3M,3,3/30/2018 11:04,
4624386,6M,3,10/31/2018 14:41,
9560494,12M,1,8/2/2018 10:19,
5143572,12M,1,5/5/2018 9:11,50.0
3921490,3M,2,10/26/2018 14:54,
2882625,3M,1,8/10/2018 16:51,50.0
1670732,3M,2,1/17/2018 17:57,
9187421,12M,1,7/4/2018 11:58,
7023326,12M,1,10/28/2018 10:10,30.0
4419917,3M,7,11/30/2018 14:17,50.0
4385543,1M,1,5/20/2018 10:27,30.0
7433028,12M,1,11/28/2018 15:31,50.0
2230769,6M,1,9/27/2018 15:17,50.0
5358681,6M,2,6/14/2018 11:53,
5348915,12M,1,4/27/2018 14:28,30.0
2952998,12M,2,10/10/2018 13:27,
5669579,6M,1,7/14/2018 16:46,20.0
8024384,6M,2,1/6/2018 12:31,20.0
1130216,12M,1,3/16/2018 11:57,
889117,6M,1,2/25/2018 9:09,
485049,12M,1,2/16/2018 16:31,30.0
3188891,3M,6,11/10/2018 12:27,20.0
3310976,3M,2,11/4/2018 13:16,50.0
7850143,3M,5,7/13/2018 16:07,
1619674,3M,4,6/9/2018 15:34,20.0
8975712,12M,1,4/4/2018 16:01,50.0
3936832,3M,2,8/26/2018 11:53,
6301257,3M,2,12/5/2018 17:28,30.0
2000587,6M,1,5/6/2018 8:10,20.0
3952693,3M,4,12/17/2018 16:59,50.0
2406358,3M,2,8/14/2018 12:56,
1293971,12M,1,3/11/2018 13:42,50.0
7878342,12M,1,10/26/2018 13:47,
2243901,3M,7,7/8/2018 13:54,
5679118,12M,1,8/30/2018 12:49,30.0
9488412,6M,2,7/20/2018 12:14,20.0
8683030,6M,1,9/29/2018 16:38,50.0
2497936,6M,1,5/8/2018 12:39,20.0
2974200,12M,1,4/21/2018 18:06,
5060480,3M,7,2/2/2018 13:07,50.0
5801656,6M,1,12/15/2018 15:00,
2029494,3M,1,9/23/2018 17:04,20.0
3275342,3M,5,1/19/2018 14:43,30.0
8072193,12M,1,6/2/2018 14:30,50.0
5202564,12M,1,12/16/2018 13:25,
8159193,3M,2,3/11/2018 16:21,
5606080,12M,1,2/7/2018 15:10,50.0
8851129,12M,1,7/18/2018 15:56,20.0
1098169,12M,1,10/13/2018 15:58,20.0
7915864,3M,2,2/14/2018 9:24,20.0
3482324,12M,1,11/28/2018 15:31,50.0
4662661,3M,4,10/10/2018 12:50,
4606998,12M,2,2/9/2018 15:33,50.0
9988366,3M,1,11/8/2018 12:58,30.0
9346065,12M,1,3/15/2018 12:56,50.0
2592361,1M,3,8/30/2018 12:10,
4576642,12M,1,7/13/2018 12:18,50.0
981476,3M,3,11/24/2018 13:17,
9166581,1M,4,12/6/2018 16:21,
3022345,3M,2,7/26/2018 16:21,50.0
3636559,1M,1,1/12/2018 13:40,50.0
7238597,3M,5,1/7/2018 14:31,50.0
514129,3M,3,7/12/2018 16:20,50.0
5342921,12M,1,9/9/2018 11:48,20.0
3480063,1M,6,3/30/2018 16:34,50.0
934620,3M,2,5/9/2018 13:10,50.0
5402920,3M,3,2/24/2018 10:29,50.0
7318893,12M,1,10/14/2018 11:42,30.0
2615626,1M,14,12/5/2018 12:29,
9345824,3M,2,7/12/2018 9:54,20.0
5141917,12M,1,9/11/2018 13:16,30.0
8208781,6M,2,2/25/2018 10:53,
8577587,12M,1,9/30/2018 17:22,20.0
7987738,3M,1,6/1/2018 17:30,20.0
9916538,6M,1,11/29/2018 10:23,50.0
7195305,1M,1,11/9/2018 13:52,
6370127,12M,1,4/13/2018 12:55,
9599417,3M,1,12/8/2018 9:28,30.0
4050547,1M,7,5/12/2018 16:11,
5324629,12M,1,8/23/2018 9:38,
9097190,3M,7,12/6/2018 10:00,50.0
9520307,3M,1,6/16/2018 17:37,30.0
2752608,1M,12,11/14/2018 15:22,20.0
9919558,6M,3,12/4/2018 11:45,50.0
5384902,3M,1,10/28/2018 12:36,20.0
2934328,12M,1,3/20/2018 15:02,20.0
4740869,6M,3,10/23/2018 14:28,30.0
1706806,12M,1,1/21/2018 11:35,50.0
825402,12M,1,8/8/2018 13:11,30.0
708620,6M,2,12/9/2018 10:03,30.0
6229857,3M,2,11/25/2018 14:25,
9436023,1M,2,5/10/2018 16:00,50.0
2248912,6M,2,10/25/2018 13:10,30.0
3862831,3M,5,11/23/2018 16:09,
1108253,12M,2,12/10/2018 14:54,20.0
2182019,6M,1,6/26/2018 13:24,30.0
6825140,12M,1,12/6/2018 12:55,20.0
4981511,12M,1,12/6/2018 16:26,
7083756,3M,2,12/5/2018 17:17,20.0
2615619,3M,7,5/16/2018 12:04,
1940999,3M,4,2/16/2018 10:25,30.0
9868923,3M,1,12/1/2018 10:18,
3401940,3M,5,10/26/2018 12:39,20.0
1215755,3M,1,3/22/2018 9:27,50.0
8166162,12M,1,3/31/2018 10:36,
358490,12M,1,1/24/2018 12:35,
6196309,3M,1,12/9/2018 12:49,30.0
2094694,6M,1,9/12/2018 9:39,50.0
2256679,12M,1,12/4/2018 15:19,
5381238,12M,1,7/27/2018 15:12,20.0
6090700,6M,1,8/12/2018 11:08,20.0
3324163,1M,15,5/8/2018 14:44,50.0
5527012,6M,1,10/26/2018 10:24,20.0
2075095,3M,2,4/14/2018 13:17,30.0
3587990,12M,1,4/21/2018 9:36,30.0
1100385,6M,1,3/3/2018 13:45,50.0
357601,3M,3,9/15/2018 10:18,
5100178,3M,2,12/1/2018 13:17,50.0
9541107,12M,1,1/31/2018 9:51,50.0
1422969,1M,4,4/26/2018 13:05,50.0
8957768,1M,1,4/12/2018 10:45,
4147306,12M,1,8/3/2018 14:14,20.0
824131,12M,2,10/4/2018 16:39,
5935001,3M,2,10/6/2018 19:49,50.0
8522308,12M,1,3/18/2018 14:54,50.0
9302305,12M,1,10/5/2018 12:49,50.0
1280502,12M,1,7/21/2018 12:25,20.0
1719234,3M,3,4/18/2018 9:00,50.0
9408887,12M,1,11/8/2018 10:51,
145428,12M,1,6/13/2018 14:49,
5683176,12M,1,9/22/2018 12:13,
1178856,12M,1,11/15/2018 14:29,50.0
7745362,1M,9,7/31/2018 15:31,50.0
304436,12M,1,10/10/2018 10:51,
3318874,6M,1,2/13/2018 14:40,
3845243,12M,1,7/7/2018 16:30,50.0
6044332,1M,7,12/6/2018 12:21,50.0
1251282,12M,1,9/2/2018 14:39,20.0
5673544,12M,1,11/28/2018 15:54,50.0
5694320,1M,4,7/31/2018 14:19,50.0
5218044,3M,3,12/4/2018 12:44,
4100798,3M,7,8/12/2018 16:30,20.0
2751383,12M,2,8/21/2018 14:32,50.0
7267971,1M,5,12/1/2018 8:34,
6769476,12M,1,11/15/2018 17:00,20.0
8648348,3M,7,4/27/2018 17:18,50.0
881737,12M,1,7/26/2018 14:56,50.0
697867,1M,15,2/13/2018 12:05,50.0
6035682,3M,2,10/21/2018 10:50,20.0
5457680,3M,2,1/14/2018 14:06,50.0
2390819,3M,6,11/21/2018 8:31,50.0
146633,12M,1,1/14/2018 14:06,
5085082,12M,1,11/4/2018 14:19,
4875479,6M,2,11/6/2018 12:32,50.0
5113055,12M,2,2/7/2018 11:56,
7137902,12M,1,3/11/2018 9:39,
1685989,1M,2,9/14/2018 13:12,
8904953,1M,1,7/25/2018 16:57,30.0
1976064,12M,2,5/17/2018 10:02,30.0
9432957,3M,2,5/27/2018 10:37,
5628478,3M,6,3/23/2018 12:15,20.0
9841925,3M,5,5/29/2018 14:08,50.0
9307902,3M,5,1/28/2018 15:29,
2594867,6M,1,12/2/2018 13:12,
4001303,12M,1,2/23/2018 11:12,
8526521,12M,1,3/29/2018 13:53,50.0
7165147,1M,1,10/6/2018 16:20,
4943849,1M,2,11/29/2018 11:22,50.0
3874815,12M,1,12/20/2018 13:43,20.0
8797976,12M,1,12/9/2018 10:20,
8186134,6M,1,5/24/2018 11:31,
6958805,12M,1,7/26/2018 9:27,
8083100,3M,4,11/7/2018 15:07,30.0
6236469,1M,15,7/5/2018 16:53,50.0
7303053,12M,1,11/25/2018 14:25,20.0
1703920,1M,9,11/22/2018 14:23,
4237498,12M,2,7/28/2018 10:38,50.0
3292496,3M,1,11/20/2018 12:12,50.0
1031337,3M,5,5/24/2018 15:58,
7923228,12M,1,12/20/2018 15:03,50.0
3158770,1M,4,11/27/2018 14:50,
2680277,3M,5,7/25/2018 13:57,
